Time	VX10	VY10	VZ10	Alpha01	DynPres01	CLift01	CDrag01	CNorm01	CTang01	Pitch01	AxInd01	TanInd01	ForcN01	ForcT01	ReNum01	Alpha02	DynPres02	CLift02	CDrag02	CNorm02	CTang02	Pitch02	AxInd02	TanInd02	ForcN02	ForcT02	ReNum02	Alpha03	DynPres03	CLift03	CDrag03	CNorm03	CTang03	Pitch03	AxInd03	TanInd03	ForcN03	ForcT03	ReNum03	Alpha04	DynPres04	CLift04	CDrag04	CNorm04	CTang04	Pitch04	AxInd04	TanInd04	ForcN04	ForcT04	ReNum04	Alpha05	DynPres05	CLift05	CDrag05	CNorm05	CTang05	Pitch05	AxInd05	TanInd05	ForcN05	ForcT05	ReNum05	Alpha06	DynPres06	CLift06	CDrag06	CNorm06	CTang06	Pitch06	AxInd06	TanInd06	ForcN06	ForcT06	ReNum06	Alpha07	DynPres07	CLift07	CDrag07	CNorm07	CTang07	Pitch07	AxInd07	TanInd07	ForcN07	ForcT07	ReNum07	Alpha08	DynPres08	CLift08	CDrag08	CNorm08	CTang08	Pitch08	AxInd08	TanInd08	ForcN08	ForcT08	ReNum08	Alpha09	DynPres09	CLift09	CDrag09	CNorm09	CTang09	Pitch09	AxInd09	TanInd09	ForcN09	ForcT09	ReNum09	Alpha10	DynPres10	CLift10	CDrag10	CNorm10	CTang10	Pitch10	AxInd10	TanInd10	ForcN10	ForcT10	ReNum10
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)
     2.668	 3.75014E+00	-3.28444E+00	-4.09651E-01	 4.39341E+00	 7.15419E+01	 9.82479E-01	-1.25291E-02	 9.78632E-01	 8.77545E-02	 4.80000E+00	 3.80259E-01	 1.38814E-02	 7.47832E+01	 1.30841E+01	 6.34175E-01	 6.77358E-02	 1.86886E+02	 6.52499E-01	-1.51855E-02	 6.52481E-01	 1.59569E-02	 4.20000E+00	 4.95881E-01	 3.93021E-03	 1.59496E+02	 1.56414E+01	 1.24692E+00	-5.84937E-01	 3.70284E+02	 5.43378E-01	-1.01378E-03	 5.43360E-01	-4.53357E-03	 3.65999E+00	 5.30782E-01	 2.07990E-03	 2.89209E+02	 1.60780E+01	 1.92313E+00	 7.38065E-01	 6.33199E+02	 5.51426E-01	 8.66986E-03	 5.51492E-01	-1.56605E-03	 2.72999E+00	 4.25933E-01	 1.91206E-03	 4.93004E+02	 2.21052E+01	 2.46872E+00	 1.88392E+00	 9.52539E+02	 5.41681E-01	 1.14501E-02	 5.41764E-01	 6.36367E-03	 1.63999E+00	 3.87182E-01	 1.72985E-03	 6.83358E+02	 2.76014E+01	 2.83934E+00	 2.69230E+00	 1.32261E+03	 5.38857E-01	 1.05406E-02	 5.38757E-01	 1.47824E-02	 5.89988E-01	 3.93403E-01	 1.52493E-03	 8.74113E+02	 3.29944E+01	 3.09814E+00	 3.37986E+00	 1.75213E+03	 5.43828E-01	 9.01783E-03	 5.43414E-01	 2.30595E-02	-2.70020E-01	 4.03573E-01	 1.42455E-03	 1.05964E+03	 3.99636E+01	 3.23341E+00	 3.77762E+00	 2.23415E+03	 5.43193E-01	 7.72667E-03	 5.42522E-01	 2.80779E-02	-7.70035E-01	 4.14350E-01	 1.40226E-03	 1.18177E+03	 4.52469E+01	 3.19737E+00	 3.70182E+00	 2.78110E+03	 5.25615E-01	 7.79333E-03	 5.25021E-01	 2.61587E-02	-9.20055E-01	 4.44967E-01	 1.34659E-03	 1.19593E+03	 4.03479E+01	 2.99657E+00	 3.29891E+00	 3.38461E+03	 4.86037E-01	 6.60207E-03	 4.85611E-01	 2.13778E-02	-9.70071E-01	 5.15840E-01	 1.18852E-03	 1.01940E+03	 2.75949E+01	 2.50344E+00
     2.672	 3.80339E+00	-3.31430E+00	-3.96304E-01	 4.43468E+00	 7.23134E+01	 9.79393E-01	-1.12940E-02	 9.75588E-01	 8.69894E-02	 4.80000E+00	 3.78029E-01	 1.38726E-02	 7.53576E+01	 1.31457E+01	 6.37585E-01	 1.11513E-01	 1.88287E+02	 6.56474E-01	-1.38044E-02	 6.56446E-01	 1.50821E-02	 4.20000E+00	 4.92201E-01	 3.95775E-03	 1.61686E+02	 1.56146E+01	 1.25159E+00	-5.59420E-01	 3.70964E+02	 5.33629E-01	-1.43257E-04	 5.33605E-01	-5.06687E-03	 3.65999E+00	 5.29003E-01	 2.09761E-03	 2.84560E+02	 1.54907E+01	 1.92490E+00	 7.19664E-01	 6.34879E+02	 5.45246E-01	 8.39052E-03	 5.45309E-01	-1.54147E-03	 2.72999E+00	 4.28970E-01	 1.90312E-03	 4.88769E+02	 2.19216E+01	 2.47199E+00	 1.93823E+00	 9.57191E+02	 5.44988E-01	 1.15187E-02	 5.45066E-01	 6.92049E-03	 1.63999E+00	 3.83087E-01	 1.75798E-03	 6.90861E+02	 2.85621E+01	 2.84627E+00	 2.75963E+00	 1.32587E+03	 5.45569E-01	 1.07495E-02	 5.45453E-01	 1.55298E-02	 5.89987E-01	 3.88225E-01	 1.56134E-03	 8.87150E+02	 3.44040E+01	 3.10196E+00	 3.40939E+00	 1.75678E+03	 5.47599E-01	 8.97693E-03	 5.47163E-01	 2.36046E-02	-2.70022E-01	 4.02099E-01	 1.44428E-03	 1.06979E+03	 4.11008E+01	 3.23770E+00	 3.74092E+00	 2.23889E+03	 5.42903E-01	 7.27050E-03	 5.42221E-01	 2.81667E-02	-7.70037E-01	 4.20361E-01	 1.39278E-03	 1.18362E+03	 4.55452E+01	 3.20076E+00	 3.72222E+00	 2.79018E+03	 5.28006E-01	 7.70803E-03	 5.27392E-01	 2.65860E-02	-9.20056E-01	 4.43953E-01	 1.36459E-03	 1.20526E+03	 4.13684E+01	 3.00146E+00	 3.32860E+00	 3.39076E+03	 4.87948E-01	 6.76430E-03	 4.87517E-01	 2.15786E-02	-9.70072E-01	 5.12527E-01	 1.21278E-03	 1.02527E+03	 2.79991E+01	 2.50571E+00
     2.676	 3.84100E+00	-3.36327E+00	-3.89340E-01	 4.48463E+00	 7.31137E+01	 9.84021E-01	-1.00386E-02	 9.80224E-01	 8.69501E-02	 4.80000E+00	 3.75480E-01	 1.38754E-02	 7.65567E+01	 1.33188E+01	 6.41104E-01	 1.72449E-01	 1.89787E+02	 6.59359E-01	-1.22571E-02	 6.59319E-01	 1.42416E-02	 4.20000E+00	 4.87027E-01	 4.00025E-03	 1.63704E+02	 1.55825E+01	 1.25657E+00	-5.40049E-01	 3.71632E+02	 5.22493E-01	 6.28032E-04	 5.22464E-01	-5.55276E-03	 3.65999E+00	 5.27897E-01	 2.11132E-03	 2.79140E+02	 1.48787E+01	 1.92663E+00	 6.87129E-01	 6.36309E+02	 5.38622E-01	 8.02384E-03	 5.38680E-01	-1.56391E-03	 2.72999E+00	 4.33494E-01	 1.88690E-03	 4.83917E+02	 2.16669E+01	 2.47478E+00	 1.98336E+00	 9.61842E+02	 5.48997E-01	 1.15150E-02	 5.49067E-01	 7.49231E-03	 1.63999E+00	 3.79832E-01	 1.78182E-03	 6.99295E+02	 2.95754E+01	 2.85317E+00	 2.83166E+00	 1.32907E+03	 5.52655E-01	 1.09914E-02	 5.52523E-01	 1.63242E-02	 5.89986E-01	 3.82690E-01	 1.60038E-03	 9.00805E+02	 3.59011E+01	 3.10570E+00	 3.44239E+00	 1.76159E+03	 5.51437E-01	 8.97549E-03	 5.50981E-01	 2.41517E-02	-2.70023E-01	 4.00180E-01	 1.46574E-03	 1.08021E+03	 4.22504E+01	 3.24214E+00	 3.71134E+00	 2.24523E+03	 5.43981E-01	 6.96065E-03	 5.43290E-01	 2.82657E-02	-7.70038E-01	 4.25438E-01	 1.38605E-03	 1.18931E+03	 4.58593E+01	 3.20529E+00	 3.66460E+00	 2.79597E+03	 5.25830E-01	 7.02527E-03	 5.25204E-01	 2.65979E-02	-9.20057E-01	 4.52854E-01	 1.34510E-03	 1.20275E+03	 4.15617E+01	 3.00457E+00	 3.34859E+00	 3.39788E+03	 4.89354E-01	 6.81228E-03	 4.88917E-01	 2.17828E-02	-9.70072E-01	 5.10728E-01	 1.23197E-03	 1.03037E+03	 2.84381E+01	 2.50834E+00
     2.680	 3.86125E+00	-3.41320E+00	-3.71165E-01	 4.54226E+00	 7.39429E+01	 9.94134E-01	-8.74019E-03	 9.90319E-01	 8.74425E-02	 4.80000E+00	 3.72662E-01	 1.38890E-02	 7.82250E+01	 1.35765E+01	 6.44728E-01	 2.50176E-01	 1.91391E+02	 6.65203E-01	-1.06864E-02	 6.65150E-01	 1.35908E-02	 4.20000E+00	 4.80469E-01	 4.05747E-03	 1.66562E+02	 1.56584E+01	 1.26187E+00	-5.25651E-01	 3.72302E+02	 5.12352E-01	 1.28084E-03	 5.12319E-01	-5.98122E-03	 3.65999E+00	 5.27308E-01	 2.12193E-03	 2.74232E+02	 1.43291E+01	 1.92836E+00	 6.41058E-01	 6.37494E+02	 5.31513E-01	 7.58710E-03	 5.31565E-01	-1.63988E-03	 2.72999E+00	 4.39524E-01	 1.86378E-03	 4.78418E+02	 2.13336E+01	 2.47708E+00	 2.01508E+00	 9.65809E+02	 5.52219E-01	 1.13977E-02	 5.52279E-01	 8.02684E-03	 1.63999E+00	 3.77862E-01	 1.79988E-03	 7.06269E+02	 3.04988E+01	 2.85905E+00	 2.88811E+00	 1.33466E+03	 5.60922E-01	 1.10851E-02	 5.60768E-01	 1.71915E-02	 5.89984E-01	 3.78419E-01	 1.63084E-03	 9.18082E+02	 3.76115E+01	 3.11222E+00	 3.48727E+00	 1.76654E+03	 5.55871E-01	 9.08378E-03	 5.55394E-01	 2.47449E-02	-2.70024E-01	 3.96954E-01	 1.49274E-03	 1.09193E+03	 4.34941E+01	 3.24669E+00	 3.68907E+00	 2.25212E+03	 5.45068E-01	 6.76329E-03	 5.44374E-01	 2.83214E-02	-7.70039E-01	 4.29593E-01	 1.38223E-03	 1.19535E+03	 4.60905E+01	 3.21021E+00	 3.61336E+00	 2.80176E+03	 5.19544E-01	 6.57278E-03	 5.18926E-01	 2.61836E-02	-9.20058E-01	 4.61126E-01	 1.32799E-03	 1.19084E+03	 4.09292E+01	 3.00768E+00	 3.35801E+00	 3.40585E+03	 4.89872E-01	 6.78070E-03	 4.89428E-01	 2.19251E-02	-9.70072E-01	 5.10591E-01	 1.24508E-03	 1.03387E+03	 2.87869E+01	 2.51128E+00
     2.684	 3.87221E+00	-3.46328E+00	-3.48092E-01	 4.60699E+00	 7.48006E+01	 1.00450E+00	-7.35468E-03	 1.00066E+00	 8.80125E-02	 4.80000E+00	 3.69611E-01	 1.39126E-02	 7.99610E+01	 1.38497E+01	 6.48457E-01	 3.44449E-01	 1.93102E+02	 6.72661E-01	-9.03571E-03	 6.72595E-01	 1.30794E-02	 4.20000E+00	 4.72664E-01	 4.12905E-03	 1.69945E+02	 1.58073E+01	 1.26749E+00	-5.13576E-01	 3.73018E+02	 5.02397E-01	 1.86287E-03	 5.02360E-01	-6.36601E-03	 3.65999E+00	 5.26890E-01	 2.13122E-03	 2.69435E+02	 1.38091E+01	 1.93022E+00	 6.07578E-01	 6.37552E+02	 5.16330E-01	 7.34365E-03	 5.16379E-01	-1.86806E-03	 2.72999E+00	 4.44569E-01	 1.84953E-03	 4.64805E+02	 2.04785E+01	 2.47719E+00	 2.03642E+00	 9.68367E+02	 5.52636E-01	 1.11929E-02	 5.52685E-01	 8.45192E-03	 1.63999E+00	 3.76992E-01	 1.81437E-03	 7.08645E+02	 3.11398E+01	 2.86283E+00	 2.93515E+00	 1.34099E+03	 5.64865E-01	 1.10653E-02	 5.64690E-01	 1.78735E-02	 5.89984E-01	 3.74945E-01	 1.65659E-03	 9.28883E+02	 3.89787E+01	 3.11960E+00	 3.53834E+00	 1.77140E+03	 5.62086E-01	 9.24145E-03	 5.61585E-01	 2.54661E-02	-2.70025E-01	 3.93096E-01	 1.52278E-03	 1.10714E+03	 4.49780E+01	 3.25115E+00	 3.67310E+00	 2.25871E+03	 5.46049E-01	 6.64592E-03	 5.45353E-01	 2.83497E-02	-7.70039E-01	 4.32984E-01	 1.38122E-03	 1.20100E+03	 4.62586E+01	 3.21490E+00	 3.56869E+00	 2.80745E+03	 5.16793E-01	 6.28632E-03	 5.16183E-01	 2.58938E-02	-9.20057E-01	 4.68721E-01	 1.31357E-03	 1.18694E+03	 4.04475E+01	 3.01074E+00	 3.36334E+00	 3.41414E+03	 4.90192E-01	 6.73987E-03	 4.89743E-01	 2.20301E-02	-9.70071E-01	 5.11203E-01	 1.25557E-03	 1.03706E+03	 2.90680E+01	 2.51434E+00
     2.688	 3.86897E+00	-3.51011E+00	-3.16186E-01	 4.67950E+00	 7.56865E+01	 1.01076E+00	-5.84459E-03	 1.00691E+00	 8.82844E-02	 4.80000E+00	 3.66311E-01	 1.39452E-02	 8.14152E+01	 1.40787E+01	 6.52286E-01	 4.39098E-01	 1.94768E+02	 6.99830E-01	-7.94701E-03	 6.99749E-01	 1.33100E-02	 4.20000E+00	 4.65058E-01	 4.20099E-03	 1.78336E+02	 1.65114E+01	 1.27295E+00	-4.44563E-01	 3.75133E+02	 4.57606E-01	 3.33939E-03	 4.57566E-01	-6.88986E-03	 3.65999E+00	 5.18676E-01	 2.17527E-03	 2.46840E+02	 1.20609E+01	 1.93568E+00	 5.74306E-01	 6.37065E+02	 5.13754E-01	 7.10031E-03	 5.13800E-01	-1.95041E-03	 2.72999E+00	 4.49779E-01	 1.83600E-03	 4.62135E+02	 2.02782E+01	 2.47625E+00	 2.03877E+00	 9.70488E+02	 5.53373E-01	 1.08493E-02	 5.53409E-01	 8.84421E-03	 1.63999E+00	 3.77803E-01	 1.81985E-03	 7.11113E+02	 3.17390E+01	 2.86597E+00	 2.97647E+00	 1.34751E+03	 5.66817E-01	 1.09921E-02	 5.66623E-01	 1.84552E-02	 5.89984E-01	 3.71962E-01	 1.67960E-03	 9.36580E+02	 4.01628E+01	 3.12716E+00	 3.57649E+00	 1.77603E+03	 5.68438E-01	 9.26390E-03	 5.67909E-01	 2.62139E-02	-2.70025E-01	 3.90559E-01	 1.54692E-03	 1.12254E+03	 4.65144E+01	 3.25540E+00	 3.66318E+00	 2.26505E+03	 5.46887E-01	 6.59023E-03	 5.46191E-01	 2.83644E-02	-7.70040E-01	 4.35599E-01	 1.38295E-03	 1.20622E+03	 4.63960E+01	 3.21941E+00	 3.52961E+00	 2.81292E+03	 5.15444E-01	 6.10592E-03	 5.14842E-01	 2.56386E-02	-9.20057E-01	 4.75690E-01	 1.30147E-03	 1.18616E+03	 3.99885E+01	 3.01367E+00	 3.35954E+00	 3.42276E+03	 4.90110E-01	 6.65617E-03	 4.89658E-01	 2.20764E-02	-9.70069E-01	 5.13252E-01	 1.26094E-03	 1.03950E+03	 2.92426E+01	 2.51751E+00
     2.692	 3.80631E+00	-3.51349E+00	-2.57561E-01	 4.76049E+00	 7.65969E+01	 1.01587E+00	-4.22702E-03	 1.01201E+00	 8.85199E-02	 4.80000E+00	 3.62771E-01	 1.39890E-02	 8.28136E+01	 1.43027E+01	 6.56197E-01	 4.57263E-01	 1.95711E+02	 8.04264E-01	-9.65677E-03	 8.04161E-01	 1.60750E-02	 4.20000E+00	 4.63782E-01	 4.21047E-03	 2.05924E+02	 1.92668E+01	 1.27603E+00	-3.73393E-01	 3.77209E+02	 4.80667E-01	 3.83862E-03	 4.80632E-01	-6.97099E-03	 3.65999E+00	 5.10430E-01	 2.22099E-03	 2.60708E+02	 1.28833E+01	 1.94103E+00	 5.63076E-01	 6.36925E+02	 5.09323E-01	 7.08035E-03	 5.09368E-01	-2.07470E-03	 2.72999E+00	 4.52443E-01	 1.83451E-03	 4.58054E+02	 1.99720E+01	 2.47597E+00	 2.02020E+00	 9.72100E+02	 5.51995E-01	 1.03524E-02	 5.52017E-01	 9.11293E-03	 1.63999E+00	 3.80495E-01	 1.81538E-03	 7.10493E+02	 3.20864E+01	 2.86835E+00	 3.01153E+00	 1.35418E+03	 5.69561E-01	 1.08839E-02	 5.69346E-01	 1.90541E-02	 5.89983E-01	 3.69493E-01	 1.69957E-03	 9.45735E+02	 4.14036E+01	 3.13490E+00	 3.60953E+00	 1.78028E+03	 5.71527E-01	 9.22576E-03	 5.70974E-01	 2.67739E-02	-2.70026E-01	 3.88518E-01	 1.56885E-03	 1.13130E+03	 4.77062E+01	 3.25929E+00	 3.65961E+00	 2.27120E+03	 5.47747E-01	 6.58699E-03	 5.47050E-01	 2.83884E-02	-7.70039E-01	 4.37369E-01	 1.38754E-03	 1.21140E+03	 4.65496E+01	 3.22378E+00	 3.49963E+00	 2.81880E+03	 5.14117E-01	 6.02879E-03	 5.13526E-01	 2.53653E-02	-9.20055E-01	 4.81426E-01	 1.29336E-03	 1.18559E+03	 3.94903E+01	 3.01681E+00	 3.30950E+00	 3.43024E+03	 4.86668E-01	 6.29253E-03	 4.86220E-01	 2.18131E-02	-9.70067E-01	 5.22572E-01	 1.24139E-03	 1.03445E+03	 2.88705E+01	 2.52026E+00
     2.696	 3.75025E+00	-3.51558E+00	-2.01435E-01	 4.87884E+00	 7.74865E+01	 1.01509E+00	-1.99433E-03	 1.01124E+00	 8.83191E-02	 4.80000E+00	 3.58306E-01	 1.40984E-02	 8.37123E+01	 1.44467E+01	 6.59997E-01	 4.84894E-01	 1.96755E+02	 7.24909E-01	-6.75297E-03	 7.24826E-01	 1.28876E-02	 4.20000E+00	 4.61677E-01	 4.22955E-03	 1.86630E+02	 1.70458E+01	 1.27943E+00	-3.01293E-01	 3.79266E+02	 5.12031E-01	 4.28630E-03	 5.12001E-01	-6.97877E-03	 3.66000E+00	 5.02209E-01	 2.26849E-03	 2.79223E+02	 1.40426E+01	 1.94631E+00	 5.41034E-01	 6.36694E+02	 5.20047E-01	 6.91510E-03	 5.20089E-01	-2.00415E-03	 2.72999E+00	 4.56293E-01	 1.82778E-03	 4.67520E+02	 2.04876E+01	 2.47552E+00	 1.97858E+00	 9.73151E+02	 5.47855E-01	 9.70229E-03	 5.47864E-01	 9.21868E-03	 1.63999E+00	 3.85358E-01	 1.80048E-03	 7.05903E+02	 3.21041E+01	 2.86990E+00	 3.03955E+00	 1.36101E+03	 5.72507E-01	 1.07334E-02	 5.72271E-01	 1.96390E-02	 5.89983E-01	 3.67627E-01	 1.71649E-03	 9.55375E+02	 4.26394E+01	 3.14279E+00	 3.64496E+00	 1.78471E+03	 5.73931E-01	 9.21511E-03	 5.73356E-01	 2.72904E-02	-2.70026E-01	 3.86222E-01	 1.59186E-03	 1.13885E+03	 4.88285E+01	 3.26335E+00	 3.66693E+00	 2.27681E+03	 5.48994E-01	 6.66556E-03	 5.48296E-01	 2.84597E-02	-7.70039E-01	 4.37822E-01	 1.39713E-03	 1.21716E+03	 4.67855E+01	 3.22776E+00	 3.48136E+00	 2.82515E+03	 5.13279E-01	 6.04698E-03	 5.12699E-01	 2.51324E-02	-9.20053E-01	 4.85551E-01	 1.29020E-03	 1.18634E+03	 3.90716E+01	 3.02021E+00	 3.26782E+00	 3.43715E+03	 4.82650E-01	 6.11632E-03	 4.82214E-01	 2.14063E-02	-9.70064E-01	 5.30915E-01	 1.22517E-03	 1.02799E+03	 2.82065E+01	 2.52279E+00
     2.700	 3.70071E+00	-3.51490E+00	-1.49013E-01	 5.00146E+00	 7.83867E+01	 1.04925E+00	 2.10352E-04	 1.04527E+00	 9.12648E-02	 4.80000E+00	 3.53756E-01	 1.42112E-02	 8.75348E+01	 1.51041E+01	 6.63819E-01	 5.25396E-01	 1.97905E+02	 6.45657E-01	-3.96217E-03	 6.45593E-01	 9.88253E-03	 4.20000E+00	 4.58525E-01	 4.25887E-03	 1.67230E+02	 1.48572E+01	 1.28316E+00	-2.23675E-01	 3.81332E+02	 5.16521E-01	 5.05755E-03	 5.16498E-01	-7.07393E-03	 3.66000E+00	 4.93550E-01	 2.31957E-03	 2.83211E+02	 1.42245E+01	 1.95161E+00	 5.11727E-01	 6.36403E+02	 5.25357E-01	 6.71877E-03	 5.25396E-01	-2.02643E-03	 2.72999E+00	 4.60947E-01	 1.81693E-03	 4.72075E+02	 2.06856E+01	 2.47496E+00	 1.91515E+00	 9.73622E+02	 5.41240E-01	 8.93836E-03	 5.41237E-01	 9.15460E-03	 1.63999E+00	 3.92364E-01	 1.77485E-03	 6.97700E+02	 3.17923E+01	 2.87059E+00	 3.06521E+00	 1.36694E+03	 5.74799E-01	 1.05835E-02	 5.74543E-01	 2.01676E-02	 5.89983E-01	 3.66001E-01	 1.73271E-03	 9.63343E+02	 4.37511E+01	 3.14964E+00	 3.65805E+00	 1.79236E+03	 5.77621E-01	 9.00971E-03	 5.77019E-01	 2.78618E-02	-2.70025E-01	 3.85723E-01	 1.60271E-03	 1.15104E+03	 5.01429E+01	 3.27033E+00	 3.68131E+00	 2.28194E+03	 5.51048E-01	 6.77874E-03	 5.50346E-01	 2.86163E-02	-7.70038E-01	 4.37389E-01	 1.41007E-03	 1.22446E+03	 4.71778E+01	 3.23139E+00	 3.47114E+00	 2.83140E+03	 5.12925E-01	 6.10871E-03	 5.12354E-01	 2.49580E-02	-9.20051E-01	 4.88573E-01	 1.29074E-03	 1.18816E+03	 3.87666E+01	 3.02355E+00	 3.23310E+00	 3.44329E+03	 4.80168E-01	 6.04170E-03	 4.79745E-01	 2.10486E-02	-9.70061E-01	 5.38520E-01	 1.21218E-03	 1.02454E+03	 2.75830E+01	 2.52505E+00
     2.704	 3.65793E+00	-3.50976E+00	-1.00936E-01	 5.12712E+00	 7.92950E+01	 1.06795E+00	 2.48825E-03	 1.06390E+00	 9.29601E-02	 4.80000E+00	 3.49214E-01	 1.43283E-02	 9.01271E+01	 1.55573E+01	 6.67654E-01	 5.78212E-01	 1.99160E+02	 6.33480E-01	-2.67997E-03	 6.33421E-01	 9.07262E-03	 4.20000E+00	 4.54474E-01	 4.29857E-03	 1.65130E+02	 1.45068E+01	 1.28722E+00	-1.38489E-01	 3.83433E+02	 5.16417E-01	 5.88968E-03	 5.16401E-01	-7.13789E-03	 3.66000E+00	 4.84365E-01	 2.37578E-03	 2.84720E+02	 1.42642E+01	 1.95698E+00	 4.77461E-01	 6.36089E+02	 5.21077E-01	 6.53934E-03	 5.21114E-01	-2.19689E-03	 2.72999E+00	 4.66245E-01	 1.80328E-03	 4.68004E+02	 2.03390E+01	 2.47435E+00	 1.83912E+00	 9.73096E+02	 5.32008E-01	 8.16686E-03	 5.31996E-01	 8.91114E-03	 1.63999E+00	 4.00949E-01	 1.74361E-03	 6.85420E+02	 3.11203E+01	 2.86982E+00	 3.08399E+00	 1.37002E+03	 5.77768E-01	 1.03987E-02	 5.77491E-01	 2.07002E-02	 5.89984E-01	 3.65261E-01	 1.74737E-03	 9.70463E+02	 4.47962E+01	 3.15319E+00	 3.66679E+00	 1.79981E+03	 5.77915E-01	 8.78595E-03	 5.77294E-01	 2.81920E-02	-2.70025E-01	 3.85590E-01	 1.61141E-03	 1.15638E+03	 5.10100E+01	 3.27712E+00	 3.70236E+00	 2.28667E+03	 5.53351E-01	 6.91834E-03	 5.52643E-01	 2.88279E-02	-7.70036E-01	 4.36117E-01	 1.42616E-03	 1.23212E+03	 4.76784E+01	 3.23474E+00	 3.46887E+00	 2.83767E+03	 5.12809E-01	 6.20430E-03	 5.12245E-01	 2.48352E-02	-9.20049E-01	 4.90415E-01	 1.29485E-03	 1.19053E+03	 3.85716E+01	 3.02690E+00	 3.20456E+00	 3.44854E+03	 4.77999E-01	 6.02556E-03	 4.77589E-01	 2.07045E-02	-9.70057E-01	 5.45338E-01	 1.20211E-03	 1.02148E+03	 2.69677E+01	 2.52697E+00
     2.708	 3.63410E+00	-3.49573E+00	-3.23123E-02	 5.25426E+00	 8.02089E+01	 1.07259E+00	 4.72634E-03	 1.06851E+00	 9.35166E-02	 4.80000E+00	 3.44704E-01	 1.44469E-02	 9.15600E+01	 1.58181E+01	 6.71491E-01	 6.45571E-01	 2.00518E+02	 6.34137E-01	-1.57000E-03	 6.34079E-01	 8.71478E-03	 4.20000E+00	 4.49370E-01	 4.35036E-03	 1.66436E+02	 1.45244E+01	 1.29160E+00	-4.39591E-02	 3.85600E+02	 5.18094E-01	 6.74195E-03	 5.18089E-01	-7.13945E-03	 3.66000E+00	 4.74500E-01	 2.43819E-03	 2.87264E+02	 1.44038E+01	 1.96250E+00	 4.50175E-01	 6.36069E+02	 5.12705E-01	 6.46351E-03	 5.12740E-01	-2.43501E-03	 2.72999E+00	 4.70696E-01	 1.79309E-03	 4.60481E+02	 1.97660E+01	 2.47431E+00	 1.76398E+00	 9.71165E+02	 5.22359E-01	 7.51442E-03	 5.22342E-01	 8.56859E-03	 1.63999E+00	 4.10002E-01	 1.71363E-03	 6.71654E+02	 3.02623E+01	 2.86697E+00	 3.07322E+00	 1.37209E+03	 5.81040E-01	 9.96755E-03	 5.80738E-01	 2.11976E-02	 5.89984E-01	 3.67171E-01	 1.74838E-03	 9.77386E+02	 4.57575E+01	 3.15556E+00	 3.67208E+00	 1.80703E+03	 5.78379E-01	 8.56819E-03	 5.77740E-01	 2.84923E-02	-2.70023E-01	 3.85801E-01	 1.61821E-03	 1.16192E+03	 5.18141E+01	 3.28368E+00	 3.73116E+00	 2.29103E+03	 5.55974E-01	 7.09080E-03	 5.55257E-01	 2.91042E-02	-7.70034E-01	 4.33973E-01	 1.44583E-03	 1.24032E+03	 4.83077E+01	 3.23782E+00	 3.47427E+00	 2.84380E+03	 5.13104E-01	 6.32524E-03	 5.12544E-01	 2.47806E-02	-9.20045E-01	 4.91164E-01	 1.30248E-03	 1.19380E+03	 3.85167E+01	 3.03016E+00	 3.19253E+00	 3.45353E+03	 4.76693E-01	 6.11519E-03	 4.76294E-01	 2.04420E-02	-9.70052E-01	 5.49478E-01	 1.20038E-03	 1.02018E+03	 2.64918E+01	 2.52880E+00
